movie_id,genre_id
11633,16
37997,18
11564,80
25430,18
12138,28
13823,18
6499,14
52537,18
10303,28
274,80
49688,18
29229,14
26643,28
9691,12
28307,18
616,18
20663,80
9039,18
38348,10751
26761,18
36872,18
14267,80
20322,18
14280,18
42459,18
28994,18
68528,18
7008,12
1649,12
17961,18
11011,10751
16153,18
171982,18
9013,80
23470,10751
14603,80
14362,80
12520,18
9820,18
27686,10402
5923,28
9995,28
379,18
19426,18
1412,18
3170,16
15139,16
30141,80
42130,18
200383,28
364,14
72847,18
1879,18
39125,80
9394,28
11985,18
11088,80
11560,80
1377,10751
568,18
13597,10751
34595,18
24356,18
40751,28
13766,12
46992,18
14024,10402
14430,80
6217,18
99648,18
53650,18
11904,12
10874,10751
42116,18
204,12
33762,28
11240,18
59138,99
19662,18
12589,28
577,14
17360,28
9581,18
46929,10402
19562,28
40454,10751
9732,16
10404,18
541,18
9026,18
1924,14
23928,18
13199,80
25005,10402
2069,80
26300,28
27092,80
4781,18
12123,28
8340,18
27236,18
28209,18
15969,10751
12127,12
11568,28
22522,18
608,12
15573,12
13815,80
12559,10751
55551,18
17832,14
14595,18
19223,80
11016,80
12704,28
42511,18
37650,18
3087,10402
21220,28
35650,18
39462,10751
28975,28
11688,14
37103,12
14736,28
22638,18
37244,12
10310,18
32669,18
44408,18
18491,18
10105,12
9417,12
141003,18
17990,10402
2291,18
23805,10751
36586,14
139445,18
49184,18
19108,12
10911,12
513,18
12665,14
333,18
57744,14
21332,18
42728,18
69828,12
8856,18
10377,18
29904,12
13526,18
11197,18
14433,18
9450,18
30863,16
48448,18
12660,18
21948,80
11909,18
856,14
10855,28
32284,18
10364,18
27972,18
35987,18
86369,18
21849,18
2655,18
16885,28
32961,80
2275,80
22334,18
34760,18
829,18
93457,18
27103,18
10222,28
9901,99
45578,18
9479,16
42223,18
77985,18
13572,80
14527,28
26686,18
296,28
6444,18
19379,28
13409,12
46978,18
33796,28
17133,18
11658,18
703,18
15389,18
18836,18
12093,80
124619,18
13155,14
10941,18
756,16
480,18
100,80
55441,10402
77469,18
27425,18
41806,18
45096,28
32128,18
9400,28
81,16
25858,18
22112,18
453,18
36492,18
4191,80
1369,12
9091,28
10020,10402
3111,18
55955,18
179798,80
26039,80
27593,80
24982,99
70881,18
12780,18
11509,28
9359,28
42607,18
95682,99
47657,18
10128,80
26636,18
4201,28
201,12
11424,18
10975,80
9822,10751
145,18
37550,18
41006,18
23305,18
37673,18
12627,18
10081,80
2370,28
274253,18
12139,10751
36282,80
808,12
23033,12
37431,80
39507,18
24092,18
11045,28
10671,28
332,10751
277073,18
5000,18
33068,99
13950,12
27834,18
1443,18
2436,28
28658,10402
6264,14
52735,18
47481,18
42702,80
26162,80
48482,80
13963,99
66660,99
12656,28
47735,18
18254,18
28100,10402
11907,10751
792,28
4561,18
25269,18
16790,12
16638,28
33539,12
11967,28
470,80
43430,18
11853,28
315,80
31606,80
6106,18
16085,10402
9717,28
2028,18
2006,14
11153,12
421,18
26602,18
4435,18
54300,99
21619,28
28415,80
36730,18
55936,18
278939,12
1995,28
36536,10751
28614,18
9667,14
13537,18
24065,18
75759,18
4780,18
4985,18
10386,16
311,80
13560,18
75888,18
16127,14
9341,28
109560,28
50043,18
1902,18
53426,12
26516,18
203829,99
37437,10751
1585,14
183,10751
32248,28
9824,12
70779,99
10461,18
4327,28
8217,18
31696,80
10640,12
2115,18
27973,18
43461,80
21925,10402
14441,18
20173,10751
11497,10751
100594,28
44284,18
43455,18
3777,18
18984,10402
8869,28
23685,28
36786,18
15618,28
15665,18
10399,18
16148,80
316,18
5175,28
25767,18
29904,14
47199,18
77771,18
19731,28
1701,28
3121,18
34328,18
14537,28
9710,12
69526,80
11667,12
9016,12
10762,28
10083,18
16858,10402
12614,10402
31939,18
35119,18
11929,80
992,14
12599,10751
11299,28
73952,18
817,80
11888,12
45793,10402
14239,14
8291,18
42994,14
41913,18
9663,28
40651,18
9041,18
944,28
18923,18
42390,18
5689,12
32235,18
73969,18
47186,18
13498,28
22048,28
13612,12
15370,18
750,80
928,14
12584,12
10498,18
65332,18
9625,18
26973,18
74719,10751
623,80
29453,18
682,28
37797,10751
14698,18
83599,18
24961,10402
9825,28
10567,10751
13700,10751
37662,10751
20712,18
33564,18
2894,18
9619,28
26484,10402
16149,99
153,18
63617,18
9930,80
2758,10751
10743,28
47359,18
33408,18
34746,80
32087,18
31995,80
31581,18
13888,12
2102,28
78802,12
17264,10751
557,14
10214,12
3134,18
20123,80
42566,28
10601,12
11004,18
808,14
23033,14
18828,18
11113,10751
4291,10751
12079,18
81792,18
751,80
17365,18
578,12
1835,80
7305,28
15417,12
26879,10402
28296,18
45824,10751
1059,18
2487,28
18665,28
5994,18
61418,18
26261,28
23847,80
47595,18
24395,18
11880,28
17905,18
15310,10402
20006,12
46761,18
3085,18
10479,18
72354,18
43028,18
4547,18
5183,18
15716,10402
49980,18
643,18
110465,12
42196,80
34838,18
32030,12
58995,12
237,80
15198,18
1398,18
1555,18
5550,28
22501,10751
55448,18
10978,18
32588,18
10035,18
56156,18
41225,18
47302,18
17707,18
42124,99
27273,16
14506,28
24341,14
2142,28
42525,28
125945,18
36657,28
15301,18
9799,80
25757,28
31397,10751
25921,18
16314,28
74578,18
292947,99
28029,18
39543,18
1396,18
121357,12
1779,99
288173,18
31220,18
9759,28
27985,18
76891,18
11979,14
11940,12
4202,18
51352,18
47921,18
2111,18
49126,14
11953,28
70498,18
15037,18
12647,80
32067,28
10948,18
41851,18
15698,28
21525,99
7270,80
47695,18
507,18
22478,18
1497,28
9824,14
1093,80
30246,80
26332,18
13685,18
38135,18
31017,18
33333,18
57855,10751
28994,10751
11519,28
3536,18
84116,18
22023,18
7093,18
809,10751
13098,18
39233,18
15805,80
1554,18
8073,80
824,10402
48791,12
49963,18
28162,14
36243,12
8333,12
11317,18
7011,14
29263,18
10830,14
9820,10751
27945,28
11692,28
101,18
62143,80
127,18
9631,18
26936,28
11335,10751
46495,18
43119,80
21259,18
10345,80
28966,28
10531,18
604,12
16281,14
16209,28
11040,12
47161,18
5156,18
2263,18
12498,18
10501,12
910,18
1882,18
34899,18
10176,18
97537,18
9991,18
9016,14
11091,18
5122,18
20067,18
9574,10751
98,12
113286,99
1892,28
29372,18
11412,28
26643,18
30950,18
76499,28
698,28
10219,18
47288,10751
30017,99
20721,80
9977,18
21733,28
11782,28
62327,18
44190,80
75892,18
849,12
26030,18
30765,12
20676,80
2135,12
24587,99
8348,12
14268,99
18118,12
983,12
18302,18
468,18
23908,18
10553,28
10434,18
10714,12
15515,28
25598,18
15947,16
843,18
3090,28
10379,10751
1359,80
43332,18
12277,28
11836,10751
5165,18
21370,18
35780,10751
3133,18
200383,18
46831,18
173,18
331,28
9488,12
29067,18
889,10751
17078,18
29251,99
3082,18
43510,28
8325,18
11360,10751
19085,80
120328,18
40732,12
34847,18
506,18
30114,12
11676,12
11352,18
5551,28
8737,28
32499,18
10649,80
9654,80
27007,99
9821,18
10029,80
8587,18
9303,18
10214,14
33762,18
15080,16
8856,10751
1715,18
10601,14
17360,18
48155,18
27461,18
52758,18
15394,18
12227,28
9583,18
143750,18
12123,18
14746,10402
708,28
18702,10402
70113,80
4916,18
10419,10402
17663,18
11970,16
10525,18
75151,18
49133,18
46727,80
72490,18
10173,28
27726,14
77120,99
9336,80
9343,28
23101,14
1636,14
62204,12
31916,28
10363,18
10989,18
14615,80
11249,18
11520,10751
10803,12
27352,28
61280,18
39180,10751
13374,10751
10299,80
23395,28
7988,12
31043,18
207,18
38047,18
68170,18
35118,18
54714,99
87462,80
11824,14
7294,18
10999,12
10617,28
10683,18
10629,80
53157,18
146,18
43818,18
10413,12
11035,18
62422,10402
5916,28
11982,10751
20375,28
11866,12
631,18
65157,10751
47502,80
9626,12
10633,80
41852,18
5851,28
12149,18
11702,80
12530,18
76397,10402
17006,28
34615,18
47866,18
42750,18
24003,18
34637,18
14295,18
22614,12
11238,10751
52744,18
15497,28
41878,18
11902,18
161495,18
17795,18
93350,18
50677,18
11851,28
772,10751
19974,80
40140,18
37920,10751
8653,18
55902,28
11647,28
11662,18
1710,18
9567,18
16885,18
53712,80
39780,18
107569,18
11145,18
13907,10402
77448,10751
24936,80
3084,18
37088,18
19051,12
24749,18
115872,18
33796,18
33320,16
89482,12
8741,18
14676,12
47007,18
40694,18
37025,12
19140,10751
32430,10751
15717,18
11135,16
36243,14
125717,18
9400,18
91226,99
47504,28
36612,18
62529,99
47869,18
713,18
35696,18
40688,10751
2762,18
38821,28
32303,28
9023,16
8688,80
302579,18
218624,18
94214,18
43047,12
255546,99
43912,18
116844,18
1675,18
85255,28
31586,14
118052,18
26712,28
2202,12
25361,12
14439,18
9893,10751
37943,18
32764,18
9739,80
45935,18
6073,80
25504,18
9928,16
18706,80
11208,18
22016,18
1793,18
18329,18
25445,10402
13225,16
10940,28
19124,28
15592,18
11222,18
10135,28
27331,28
75759,10751
9302,18
96712,18
20304,28
2163,18
28761,18
37036,18
32077,80
38618,28
10536,28
862,10751
8690,12
74239,99
43475,16
1880,28
849,14
10786,28
16672,18
162,14
49681,18
125842,18
10491,18
24126,14
33851,80
27104,18
6593,28
12159,14
9311,28
18978,12
15070,28
78177,18
16405,28
12528,28
12622,18
10009,10751
15098,18
13041,28
2841,18
49478,28
14429,10751
23283,18
10117,28
10544,28
9390,18
96171,28
29805,28
10632,18
31633,28
1415,18
16379,28
2675,18
159185,18
4837,18
27857,18
43037,12
45864,28
11513,18
10499,18
10543,18
11712,28
30237,18
43049,18
17585,12
11059,28
558,28
65796,28
10650,28
42731,18
9085,18
17696,10402
32847,18
26850,18
117269,18
858,18
6715,18
11639,14
42347,28
42688,10402
22314,28
11365,18
2289,18
42045,18
2140,80
51230,99
278939,80
9449,12
16646,14
38809,18
10874,10402
10546,28
49471,18
47676,18
314,28
35583,18
218,28
19953,16
1392,99
9487,12
34326,18
11005,18
18776,18
60760,80
42600,18
65066,28
590,18
24481,18
16112,10751
2061,28
8446,28
124963,80
9586,18
9806,16
10380,10751
9604,28
35176,18
2319,14
53426,80
133008,18
48686,28
42424,12
47620,18
20210,28
584,28
1959,18
14874,18
504,80
1842,18
18978,10402
70282,18
5521,18
6317,18
9626,14
9455,28
24546,12
11293,18
10895,16
56164,18
11526,18
7131,28
65158,18
13965,28
630,12
66634,10402
15655,10751
288772,99
968,80
50271,18
105,12
845,18
11244,10751
30814,28
14328,18
163549,18
43775,18
124083,18
19143,18
52959,18
2164,28
9289,28
19051,14
31781,18
10329,18
27117,18
11216,18
929,28
47474,18
19460,18
36288,80
10326,18
45203,18
39872,80
654,18
9470,28
37025,14
9305,99
9062,18
2200,18
18790,18
77670,18
12481,28
12632,18
10086,80
26156,10751
102406,18
43443,18
36739,18
28145,18
15765,18
306,28
31668,28
26173,28
222,99
2211,18
29371,18
11416,12
82545,18
9798,28
2502,18
50066,18
15173,16
58467,10402
10347,80
26617,18
17465,18
1632,18
45549,12
11504,28
24908,18
220690,18
96461,18
37257,80
26031,18
25059,12
31526,18
20967,18
47252,80
59533,10402
40841,18
3173,28
25355,18
10839,28
5121,80
4961,14
46767,18
31962,18
26635,28
43839,10402
9839,12
19137,80
26690,18
800,18
31004,28
4958,14
7451,28
5257,18
12310,18
161,80
4460,28
11052,12
19740,12
13282,28
415,80
24103,10402
8785,14
9603,18
13372,99
134,28
11602,18
2160,12
26426,80
11380,28
18817,28
8818,18
5917,28
37684,18
4710,18
38688,14
19958,18
21168,18
2576,18
38143,18
96,28
21252,18
39541,18
42261,28
118,12
21348,12
37712,18
4460,12
18837,28
10784,18
12095,28
36430,28
12092,10751
10372,12
50363,18
277,14
28476,16
595,80
21721,18
247,28
33506,18
33743,10751
6593,14
11532,28
20318,18
11317,10751
899,18
42518,16
9618,28
151489,18
40945,18
30020,18
13105,10751
11837,12
20096,14
70581,80
24964,10402
602,28
84002,18
116094,18
43693,18
9318,16
10560,10402
11046,12
626,14
6951,80
1965,80
7096,14
47201,28
47817,18
2493,12
37165,18
37291,18
2003,18
24977,99
44674,80
9089,18
42724,14
5255,14
103299,18
18987,18
10427,80
15119,12
17074,16
33725,10402
14195,80
253,28
31374,12
48464,12
15940,80
13188,18
14034,28
41967,14
3101,80
279,18
43911,80
36536,10402
9449,14
9840,18
11644,18
30709,18
12454,18
26643,10751
27245,18
2043,28
9909,80
25538,18
29937,10751
250,80
29084,18
170430,18
27094,18
9445,18
39473,18
30636,18
4918,18
4879,80
18444,10751
12105,10402
9281,18
47951,18
8840,14
8358,12
13681,10751
11431,18
19065,80
41212,99
20307,80
855,28
10550,28
85328,18
8393,28
39504,18
10439,14
27945,18
11114,14
11703,18
700,12
11873,18
11495,28
38096,18
37698,80
67595,18
16003,80
31713,80
17078,10751
45042,99
26258,12
15734,10402
27430,80
22345,10751
92348,99
